,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,Pass/Fail
0,-1.695199464065978,2.9174053156185984,3.892543685680438,-2.590088497282791,-0.009864329087665191,-1.3143942845841727,-1.7669555775403656,1.7947437898751128,0.11618756796862989,-1.5604919368781947,1.2974727996722466,4.3648270481818265,-0.15988482238765034,0.4054248511738213,-4.434352849057846,-5.355048957737436,-3.109980215612483,-3.1219051343035362,1.5685866643764574,-1.5903754080083332,3.3614462948963655,1.0746359247180268,2.550858284240494,-1.9142408248601908,-0.16619814286923074,2.0693022994817585,-1.8467254785431846,-3.6800953293531937,-0.6978913811037939,-0.020054614867885404,-3.229444218200305,2.6199950879574,1.1757654739021015,3.2591374363865846,-1.7918518477884573,2.643551853161274,-0.9351963015097525,0.7953971638086469,0.7704731517455654,1.8542119950377247,-0.06955589258883443,1.231999716455917,-0.25582922204030656,-0.4775424244035975,0.8866509789200877,-1.7709856348016038,-2.2856132954726105,-0.3134126073957875,-0.6930629920792786,1.4538198362453365,0.17808457957516005,-0.8152717567437583,0.5904921255887237,0.19019574371263864,1.8643069613188068,-0.3662437497695188,-1.0319178952463628,0.020097830807210768,-2.3197888346725755,1.8569872284625748,-1.2918250205309085,-1.8764078470366812,0.07568167306846499,3.813323163501056,-1.454042192647711,-0.5273016257334047,-1.250727456297455,-0.16633133373133455,-0.2468087765742709,-0.7070341812199955,2.548164761319503,0.7979824654436316,0.5409637713594946,1.3483650181597266,-2.7879819072931866,0.008314192545520679,0.8739525725798356,0.8584603836692859,1.754545812741447,0.6373068300948939,-1
1,-2.248348177706285,0.8732192872804386,2.8817812120376156,-2.0653379326832835,-0.2997473092359545,-1.6315124222040396,-2.220765033020216,1.2652366864486129,1.6688833291906835,-2.95119189131219,1.0013700440935447,3.7583339359877024,-2.5670551939713753,1.9735360935276018,-0.8550511728685706,-3.4721649318568164,-0.4069097351792715,-2.0996965527756934,1.87917182444034,-0.11771860432797905,2.6280841357234106,-0.6398330912419361,0.5820539289072448,-1.633569817933667,-2.9406034792568976,-1.8102499595864239,-0.858470281351603,-0.27564184780569556,-1.0327982382347167,-2.3654122469131376,0.40134322793777977,0.7665302948530404,0.05814203269608815,0.4070596729967061,2.7622940310409314,-1.7898139864758504,0.1405566992299379,0.48574947956247944,-0.1741787232666278,0.34570014749604877,-2.982514670745532,-3.0569399603978393,0.3089871149465433,-1.728571617686731,1.245827592260198,1.8808417488062503,-0.9583691368609214,4.301873790068888,2.3679601110570183,0.3501424335245333,0.7358508367254825,-0.7660478463515962,-0.869793385731888,0.910421094266742,1.356441481444238,-0.7477441374107936,-3.218161971980218,-2.4946219995386176,-0.17616077667174715,-2.655968702984344,-1.3747192634016787,-0.19584530250737747,-0.3362741751228275,-0.49008426777982306,-0.22978372916797088,-0.2960080673017141,-1.9428515286623338,1.3118159443870774,0.493603605715825,-0.7086157733419656,-0.33043507187639715,1.6453638572863376,-0.726956124499536,-0.8552916046018295,1.9205640022490336,-0.2150540010717707,1.5283892273528237,1.6607183255160085,-2.114448715544983,0.9217460914222597,-1
2,0.47173225049522854,1.3638290605699384,1.129737469097223,-0.4119751841463326,0.5838228749620907,2.072126696962156,-2.200385728156162,0.37942720840083644,0.7173607199232441,-2.83227303614959,0.277686023020932,1.4398685470857728,-4.233657869344458,0.4710905357708448,-1.5066264438524488,-1.428864964863173,0.383381010116904,-3.896874317629822,-0.7502711352010935,4.454851262989351,0.7518185652504663,1.6126809626188465,1.0807207988338698,-3.0244055742522207,3.151004765839496,-2.3732429152341314,5.9282682017220285,-2.8182621728702073,-1.1789375104928372,3.4110674524690916,0.35090808354198955,3.044813794767715,5.51321817818713,-1.0850344207381943,0.29755449090459224,-4.6156555943310265,0.1790964281271285,3.6983849174959977,-4.489483697279916,-2.095330295100112,-0.2251437574729675,2.3777497423447334,-1.5848170770370864,2.005957382720355,-1.4757327911208586,-1.5354060232924063,-1.6122952525517997,1.045139705548031,0.3119413713572762,-2.343579549497514,0.7014214574699841,-1.9907186993320214,0.037733729333410244,1.4908911961217066,2.9687966397288044,-1.2329082753301108,-2.3810538935736765,1.3841151529139901,-0.14688453548807479,0.8151307541694915,-4.939057439385639,-1.386931072671505,-0.9574888417917831,-1.4492033305671659,3.4175479800830453,1.888712623681859,-0.2214890424031688,-1.198201270170663,1.2023237190188405,-1.6581201357039692,0.7587333980691239,-3.69752987989771,-2.6976606307290805,2.5662673866676315,-2.147572899248206,2.4470710841261822,-4.847764696698905,-0.20526621648872956,2.003178674091958,-0.2034366227213725,1
3,1.1608943719594633,5.131573689468641,4.27350101286794,-3.2928658360334024,2.816112843422996,2.0452029581855666,-7.915793719385848,-2.3863576535896502,-11.360841216362532,-6.091557630225205,7.18122865943897,-0.04212113503398792,-23.61721969450065,16.89600145925826,13.028484170379288,25.627493398063383,31.357230230557686,-23.205580648769295,6.559853790634494,-24.504388917697234,13.708532054833164,4.125610282325124,3.650147858589654,0.35910990074072024,13.394576601957867,-5.929925302147827,-2.9257139458051906,2.7656357177590616,11.131321049272023,4.211411877100816,1.7318334736375367,-2.1760304489738918,-8.19899859813652,-2.0924478962686908,-2.3577346831364427,-1.7966076595132257,1.0263479234806474,5.064594873826042,-1.7672947022477044,5.7161306286275435,1.902856365188878,0.6048252055722457,-1.5531163781374762,2.659713839039773,2.113579229508892,-2.5479895805487267,-0.8612758261305125,-0.29953553053186455,-1.1019733475764932,-1.6594928713910504,2.4350880803681316,1.2116570994821527,4.767558976189907,-1.2746770748755287,3.251739141157481,1.3705383148048678,1.283222218638672,-2.46421909297516,-1.3811869549137408,0.3941364960008961,1.0665949167779605,0.9175251735361688,3.2715642932656848,-0.04479063545154073,0.28420011204560774,0.26782778255883266,-0.015273322494075042,1.328411944145777,-2.255173534117991,0.5291825914244173,1.3098313743171524,-1.2597330795241053,0.907275299218947,-3.132069909657815,-0.5946218302585841,0.06647667199047676,-2.4065643290219034,0.7864617915339154,-1.3847674645448198,-1.393585025936885,-1
4,0.7529685608514834,2.36678868161904,2.542772363333179,0.01328869919324923,1.9904954138182416,3.420171838762622,-4.565695186576037,-0.9434142202119058,-3.6067815540001145,2.415105021844966,2.324333804391339,-0.038665723679363516,-2.182227555724358,2.465041146272434,2.2671415193113966,3.189731514966859,7.843773707559394,10.62861439585588,5.078461206523067,3.227461497042458,1.8131014293732304,2.5059410759132943,-0.09156748837945057,-9.267162843904469,-1.859543420446697,8.781698142285506,-1.4000198657236496,-2.975165932368249,-9.139234839385999,-3.7831561159344322,13.206687014107889,-3.0107875348645274,2.155023637360258,13.911830105075563,4.242087764740956,-3.733139131384454,-2.1455677844892476,-0.30005892013359203,-9.858627378503098,-6.146866003483548,-0.2711178357575495,-9.68469118499537,-6.988353142553594,-6.5064204404721675,14.940221978298204,2.2133953316734396,-14.00365922780355,8.749680581394664,-1.9958606568034782,2.710412165354673,8.737585932687608,5.872858865135378,4.117741009515211,-4.963357985560093,-0.11524830005563882,13.871877044351118,5.333828772279345,6.583984839375134,-1.4769956059673512,-1.8746530967415993,-1.9598844453499262,-2.134648949289689,-1.0892362331673755,-3.3034633495689065,-1.2468160871229206,7.0350604584858605,3.2019231210490293,-6.788402512928311,-1.3726575426731464,2.758819479354079,-0.997039395789361,5.013390495734631,-0.503386986267608,4.523885053213923,0.13018567181782054,0.05804580954756557,1.1892277641888944,-1.1270758772658278,-2.476603388101131,-1.945900023760744,-1
5,2.0758379383204844,2.86496606202853,3.573509468773569,-2.2209990541982587,1.8038864607463398,3.5330782147974515,-2.4397822638605318,2.6307758933863474,1.4121722471115392,1.6951753138879841,1.5962544028270242,1.8563786090259764,-1.96175269031038,0.7063269973432692,-1.6921909177560304,-1.4994444224378551,-1.553786757035931,-0.6665617413276769,1.2510985585739818,-1.3663113996690006,-1.0433571595885405,-0.06831201440735035,0.6473401633787906,-1.4716493662679553,-0.14449603831371863,1.375887733171122,0.28840209001405426,1.1020617146764828,-2.5360480366749574,0.9544377322180913,0.23585143235742445,-2.2252015681651143,-0.4586985677563559,-1.5235059994600721,5.197652063947738,-1.1091017033367019,1.793099095561574,-0.783927391419445,3.8845967177884297,1.0244169603223416,0.22478675807014592,-0.5476077104523157,-1.7581602634362277,-0.1702151617428414,2.8532418323209927,1.5848442810718373,2.2206506536674455,3.642640855865522,3.4003797209514057,2.358292580149759,0.5648899055209237,-2.4440100659228947,0.31510685245947123,1.2644480160245046,0.5430449242582084,-0.9635755828146162,2.4120190420967473,-1.348816831912633,-0.9101968840598924,0.4719521732640873,0.035748577893739523,-1.5002649912372388,-2.5191391656428577,0.2506764979882399,-2.9923575591729588,2.05117268092887,0.4645981205785009,0.27111188742488523,1.6899507886812206,0.03949963609826177,0.48121229963121476,-2.592890716706523,-0.2823217812218269,-1.3695882319021764,1.348415127498519,2.9298971213474156,-1.3158626397843123,1.742405152022068,-0.4431806697103264,-0.25713669129128014,-1
6,-1.7471894895643991,4.51394758760549,2.8603593032792825,-1.4391278090263147,0.4625282294175384,-1.39531357624132,-3.002821229870902,-0.09119353012614723,-0.23819741259589777,-0.015100567645301505,-0.9903927945882355,-0.2746892697452438,0.8180467570838357,0.03820942309316458,0.7490215263604414,0.9270949626643872,-2.448654207568146,1.2270924074063239,0.9694544840557061,1.7702446737751967,1.1014781125028918,0.032921737638821676,-0.0936448162830225,0.5589963176816796,-1.2403023853349204,-0.8450240005536628,0.6760379083388723,-0.9926180823958592,-0.9161559275693729,0.38586127470793985,-0.3535471572304195,-0.859783631487347,0.10928789613295403,1.6993392609768623,2.0685062315647667,-0.4682373415963407,1.2252219688739021,3.739292647994936,-1.02644846631607,0.4689193739867769,-4.064871920679768,1.50864647283784,-0.7283403630802847,-2.030928354058366,0.6631543106211156,-1.6417647964637525,-0.866095207669259,-0.05978566769171761,-1.6929681883170178,-1.1427252125489302,0.3831726579966818,-0.632725875181087,1.1701155165648602,0.745014167397526,0.9440218905550997,-1.0820797581906787,-1.255409020925029,0.3621424484691793,-0.17590622581512627,-0.06751583490420662,-0.21002765039342933,-3.1504561853660094,-0.961838529743394,-0.7126384187320827,-0.507385683883948,-1.0974690488924768,0.652434464400245,-0.4238942184454384,0.3608780070191764,0.28119138184209164,1.2106373424533197,-0.011444581076713605,-1.0259484942851016,-1.5506099225195529,-0.8618704483734937,0.07195209018100066,-0.06991320541294971,0.4672286118178598,1.5151833777517145,-0.26789128419303415,-1
7,1.2910738131508364,2.0016952244800725,4.7314813655012635,-2.3775388144195038,0.42229349595630533,1.4378342244450133,-2.44323599936692,1.4159320824111603,3.7513555136044063,-1.0125062335195139,2.819429245764615,4.388652104840236,-1.109979383159341,-1.6593766705363764,1.5576508119435502,-0.48382300597204836,0.010065363177597804,-0.25667909264687583,-1.1316301442218604,-2.0427921337412243,-1.2840778417537984,1.2143521507431636,-1.7056216633753147,-3.225518750231472,0.28428048062973715,1.7908919550126825,1.2316373322701124,-2.189652725874612,-0.41610468968528713,-1.8167332228660937,4.762575533844438,-0.6975868958962781,1.5684288373293125,0.6143929572053713,1.6776444270127902,0.3729177214760369,0.7282793378873265,-0.7610589018969288,-1.5806766916219943,3.6578727611050432,-0.87421125527639,-4.816433006747502,1.2027757458203392,3.1945268152522264,-1.9949548142690143,-0.2546073868639937,0.6983957543433155,-1.72099938419747,0.5621942454613372,4.087903321571099,-1.6168431043946891,-3.179270309554739,1.7193092426475736,2.2029383435454575,2.8291804345537375,1.604489953774068,-1.0843007045219495,0.8260783220941303,0.33885586667298606,0.38552769651914803,-0.22841344682714057,0.5849248882444381,-0.43195793323436543,-1.0368374347543774,-0.8246388511427266,0.850828422654139,-0.23141285451228463,0.4242249491055488,1.8337267896364007,-1.9724204069720193,0.4554631707719158,-1.1992070357461293,-1.8673815459048284,-1.6981110496905631,-0.891463802649166,1.0984986710028641,1.2742096057211112,0.5590698260920394,-1.371054241324876,0.41456467097839655,-1
8,-0.46538986898853385,19.123497344671485,-3.477930101904364,3.6033782554221947,0.4618119891995788,2.566904594467119,-0.6253440713024341,2.8163102279839913,5.956153917492234,3.3777429429474037,1.0735752715823565,-0.24752535198795242,-0.75210375138293,-0.9706704552557238,-1.0143461998756778,-2.333978850963669,0.5709828840534278,-0.8564263176069222,-1.09834045832776,-1.252815197659917,1.9965354102432042,-0.9726677971523423,-1.1305909876387865,-0.27504897558124464,1.730564056261195,2.0173438549685434,-1.2789325883783977,-0.5268635804590519,-1.265375274140107,1.6150029972573712,1.6449036357753877,0.9582734497957648,-3.0046772863705664,1.3131314079193706,3.152036641693239,0.851403976691584,-1.0145597261456722,0.09485530405153438,1.6038335504972376,2.7974597504615413,1.3680034301885966,0.05799490210767568,-1.2081527394701115,-0.8618710528808711,0.8962042536876281,2.274975425402307,2.168979498310077,-1.308205891427648,1.6820083349027737,-1.1545239038605382,1.3064365056290355,-1.3373546953355404,-0.1523450510737717,2.587341631517277,2.465944953314163,0.24306570559037366,0.7264645867854067,2.5735241496009396,-1.646685680100299,-1.7605892482240506,0.09391313384588058,-0.1441500312481357,-1.3887688253995678,-1.02900379338165,-0.44329868539393597,0.9572347452761807,0.43593007003295514,-0.9895973960367639,2.088305723217558,-0.8972105348265713,0.9784939937216811,-0.6986771724975799,-1.7646378305669843,-2.2118035265422282,1.5796970942505244,1.4372073945872452,1.4021952666371391,1.759848946963983,0.0938903747467743,-0.9589920716554747,-1
9,1.302940894365319,3.99394977163737,5.713467776463165,-2.9745066402800564,1.05825556096259,2.485289276893702,-2.441964547741648,3.8707611278079592,3.8705482365722546,-2.147853477038227,3.599437613731797,1.699053578023039,-2.2885228388537917,-1.1150870518518778,-1.580705504277451,-0.40584588163236385,0.6740205845212351,-0.7882986905677649,-1.3153138688761767,0.15139415044822288,-0.27122855338507745,0.38157309230220965,-0.06970596131236981,-3.1079544471246017,-0.5103803321262324,2.7038955851720856,-0.34689250265986254,-2.0536439651803695,-1.2544139509281325,-0.03239809227108847,1.258908413196091,1.1776613505225544,0.41333060955964307,2.1030876642664142,2.7662882648670557,2.701689356870389,1.6872704009968693,-1.0976141854679897,-0.10537736677101182,2.0237341823977846,-2.1938712564798926,0.026242409190313294,-0.5124759964992868,1.88708372783479,0.2069984274988047,-2.1734590421072797,0.6424668878131814,-0.09306094854182838,0.5249651260262644,1.9410994203238185,-0.3928007859603444,-2.4120991777659393,1.2995537022228965,1.1379863367651688,3.004639412580123,0.7368804514253934,-1.6141547468319735,1.3141896465866898,-0.028282966355537984,2.0544731048145923,0.029590168325548102,-1.6880968831338998,-1.388413244067252,-0.26320340325881375,-1.8046253137934953,1.3479337341162363,-1.3428308123547592,0.74494231983505,0.0780027399595635,-0.004360668794459376,0.6288346212185695,-0.09203904238393737,-0.6897200975005695,-1.6691266581092579,0.6059901098191671,-0.017662818159927995,1.5511582372647623,1.350755981444969,-1.052007708133773,0.37916586187510826,-1
