PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,Pass/Fail,Cluster
-1.694712453488894,2.9254473004619106,3.8909385133900103,-2.592471115036467,-0.011954599626754584,-1.3198677205255849,-1.7638728556001297,1.7935017093353165,0.11179099272438225,-1.5599188429198267,1.2831881540666772,4.365968097647448,-0.4308229091253592,0.47738482035337937,-4.467355243222368,-5.328020889231895,-3.1143511049058406,-3.100471009219509,1.5573434161886162,-1.5696743040224443,3.3636787249756397,1.090283402525587,2.527487464019551,-1.9934229230351936,0.05507656870561581,2.0403351463361825,-1.8365202861295842,-3.7018147852018592,-0.6994861606796933,-0.11005442220054809,-3.258939523828086,2.6887651594291015,1.082155323260645,3.2903591774433525,-1.8968390120902052,2.5457209256627302,0.892464247868808,0.8617857287178496,0.9281137884644233,1.8109121956548269,-0.0029803426456159604,1.2241548878872053,-0.18270465142660763,0.3097167875627966,0.6670299785544263,-1.7486813111223372,2.251281299228353,-0.41057649345956654,-0.715992081133396,1.3604627966565979,0.27452027663905176,-0.8900189244875509,0.49279975093618444,0.2364780085928015,-1.550531834380102,-0.6142211334127741,-0.9619226182256085,0.20477975378607144,1.9058402124303309,1.827020064066179,-0.6385245381841205,-2.1716457899080313,0.49059768216368826,-4.156560625498674,-1.2281822235606952,-0.07503511817231168,-0.9267063528916402,1.572576216456885,0.031835812898686894,-1.5709284320539139,1.8718451150398365,-1.6989669384696735,-1.1834911286428949,-0.5126579111134473,-1.7412148615659488,-1.7348020794494297,0.6959095199032792,2.400889918027103,2.5843713301729374,1.9672427122747467,0.6741873928382703,-0.7529348156615656,0.3426789672172891,-1.5575275469090464,-2.689373143393306,-1.2320886937743767,0.2969258924971911,-2.1464294526453087,-0.606118454926554,2.0181282646293073,0.12374369317484578,-1.3189854736685203,0.9617601460804514,-0.2751785571367543,0.34783825237630656,0.5584679243381562,-0.37054484637365387,1.9418781761915347,0.30139466918343766,-0.6011370039639699,0.3399795607507447,1.25561302643745,0.10385580953035244,-1.114051715935214,0.2743815761614238,1.0849329689882226,0.4039897292471798,2.1924556274125275,-0.5513335212410418,-1,0
-2.2472466991149758,0.8775080031587181,2.8815844449799592,-2.065129564297248,-0.299737400479399,-1.6339348679704453,-2.2204622550115487,1.2698284249330898,1.6597087446022218,-2.946681544632161,0.9758471345640112,3.6095772503701085,-2.7575057608185385,2.1768430998236283,-0.9217991060199184,-3.4445567800733987,-0.4154648235008857,-2.065471402602793,1.8752887030784613,-0.08849218595752117,2.627465002783203,-0.6280049175121519,0.5826455370766203,-1.8595446486580889,-2.8191037941125443,-1.7613998738261203,-0.8637714928532102,-0.3090119747239994,-1.0799687662633535,-2.3084356516653894,0.4396571914320388,0.7354825899234227,0.0260924260511751,0.3692141305869996,2.7853889745759064,-1.7568395638979877,-0.234411068491558,0.5829581754900212,-0.0251641161817702,0.0401688514967048,-2.9229557726111004,-3.0276776209851484,0.42000849794237965,1.7078377497434862,1.2914077721700208,1.7751478276432198,1.0822159923919954,4.4021956007995975,1.7944499448314177,0.34740687909389195,0.9721052838274937,-0.6462421913744796,-0.98138783834241,1.0805783563017564,-1.4408540823617553,-0.5914344794600896,-3.7170423465756053,-2.3849108809191004,0.6040488765723894,-2.7014871949657175,-1.3237399556684928,-0.2310053268836008,-0.47963819999447493,0.36109857084994273,0.47721811718678064,0.3370908014225519,-0.3920742139972215,2.5902748243409923,0.5080277737516561,-0.06730608829559835,-0.9516132742221606,-0.79268630341576,1.6442726396186753,0.6302467579221218,2.2346296508095564,-0.41795792218951505,1.214311141459587,1.2153278943904213,-1.5148971574975842,-0.8587867857190497,-1.6544243409877204,-1.0163585580409562,-0.07942177348060106,-1.574967224804362,0.07966093268536124,0.17295484953538878,2.3201489244711846,1.3054187582432815,0.600201776088824,0.584000215470932,-1.495045709082725,-0.8431285244991888,-1.6569068667025868,-0.5551823860885301,0.346798362411483,0.6994494570295062,-0.1954100728769425,1.9115308998242326,-2.0700303620591,1.793287195531277,2.0295586506545242,-0.5411089370184575,-0.2089390440191595,-1.2945673454553082,-0.6550758408885066,-1.9570791849004026,0.2001015919044005,0.5928391645757123,-0.5543795567552153,-1,0
0.44297948179029095,1.2325983384033257,1.1451160386597743,-0.38346749516553164,0.6038694590418513,2.1107483991656046,-2.2347932189736253,0.4075260125725605,0.6577941458233166,-2.7620537362434305,0.10259423348503774,1.071696662817552,-4.135806308003632,0.5082937750512201,-1.5179311052341522,-1.442587541337344,0.38528141652922687,-3.9891386059891065,-0.7581991457612678,4.376769910473802,0.7582396500002103,1.5617284200240487,1.0374790435188164,-2.6526023406485533,3.147022604592432,-2.4974802996528984,5.914142577322639,-2.789358895762625,-1.1408877702568274,3.354764651819587,0.3667183908292407,3.0523018823554344,5.514793319624459,-1.1436349433323583,0.441171762896719,-4.512738414702411,0.08824611928062093,3.6712724944514266,-4.541577854791683,-1.9786076703845568,-0.16502475845646997,2.4096663440731327,-1.6839224196200464,-1.8124943981324286,-1.3687429015552928,-1.480380174155758,1.7255747354880413,1.0585628025034586,0.5033316184433626,-2.1778446405373324,0.6484233895977223,-1.8259426975175415,0.19412414882032616,1.6721965407578492,-2.3859090980314663,-2.1299009655460814,-2.0444807368380618,0.8961951428607275,-0.6072733336909119,2.1512713765665845,-4.929630496615667,-1.4770221056688613,-1.1615466283105214,1.166564009873947,2.4106751903675074,0.8537033246234205,-1.4350329046027115,-1.6438467245891433,1.2066046408816782,-1.3398304332147681,-0.24544635897885914,3.0724499637314495,-0.29154642713529805,-4.920715481916281,-4.009692369811898,2.666560769275869,-2.3346780386504538,0.2687287569291486,1.8409298533575325,-4.299295314244618,2.219619833912102,1.9116210377120468,-0.48805500580259925,-3.6514693371010605,-0.7783055118328669,-2.292646317629431,-0.12457334663612743,-1.788304100173245,-0.3726353589481788,0.4071922176888266,-3.5161906874742974,-1.1131834297089482,0.10644359679886517,-0.2006502133571955,-0.2811563850243083,-0.6225346220715299,-0.5021699532934923,0.39771150060926147,-0.6122583231578078,1.3467398425023107,0.2672531320066041,0.0004544204749684946,-2.0804105392983487,-0.15827201569193333,-0.25357909820834357,1.4530142925711877,0.7976528984303718,-0.22410314695643258,0.5996698423577893,1,0
1.1584484571850102,5.126746256086745,4.273151595436055,-3.2919609233472484,2.816447076588815,2.0469776132434174,-7.927497293015911,-2.3938054969663054,-11.397941354654408,-6.0039493425465915,6.9397998507690675,-1.5787347360868365,-23.120633978998836,18.129434812468535,12.612698500235666,25.799690867089833,31.226368557339672,-23.046804873806632,6.545281284311412,-24.53175989851768,13.718591170610383,4.094745856646339,3.566420255104673,1.353285902292503,13.153838660010345,-6.470342317474086,-3.022077789281824,2.69229696006253,11.112832299873602,4.30806410751539,1.5216914717803092,-2.1509946555243,-8.233296006655483,-1.9920501978179823,-2.354433818996758,-1.8788454804521937,-0.9031512835441731,5.3620881451406035,-1.4228637433865705,5.721001280826714,1.6971502220692911,0.5094213347139644,-1.4623461631313035,-2.771586434557098,1.9201689349522928,-2.5952024179797717,0.7215149406240036,-0.4595482380730492,-1.2063864437382692,-1.784849098882027,2.3278339748381107,1.2265302768161475,4.76025784531792,-1.0229627234372427,-3.3940051301734324,0.1285047965707583,1.6267985553880528,-2.0821481049012713,2.0600746645589143,0.10660607635675547,1.0669408956903375,1.0233570781932755,3.223910790392051,0.2184872900348103,0.7640567844730649,0.6213826824256246,0.7331107931791783,-0.2114394466268839,-3.1826296923683453,-0.8188875996937979,1.1695490714952208,0.8453852048478332,0.2567156472134241,2.751329755395942,-1.251169177545087,1.3480009556359878,-2.912309548085913,-0.14118947716635355,-2.1591065437686296,1.6824959572881186,0.7496149118853672,0.29352900853320046,-1.0003014343948018,-0.5292097559124371,-0.6234457288382392,0.14801355301548264,-0.3256061364937635,1.0813979055326544,-1.2102762528226876,0.9876135532115181,3.106581518853207,-0.8532956020228846,1.2325955314606305,-0.006607855720733477,1.7192940921466562,0.2067622428764303,-0.7569919319764001,-0.10122848156539108,-0.6805261406704787,0.3329626536558955,-0.9699203092487753,-0.11674558971148208,-0.5842191028154465,-0.4931391492921769,-0.4865144408220855,0.23715599159835227,-1.596419787113323,1.1930121609570392,-0.24027676817890212,-1,0
0.7538736744123544,2.3783873985421002,2.540283799359171,0.009398798130479892,1.985741522338139,3.4146077185146133,-4.568914307361779,-0.949356677843141,-3.610698084321935,2.437743472279431,2.271558988639269,-0.20741455648439214,-2.067635455199785,2.554368041500387,2.229712171235828,3.1774656510771355,7.863309348229308,10.630000934044398,5.100136820723248,3.2855327657185316,1.8057564378168638,2.5242787785252156,-0.0988141208532909,-9.664967141178119,-0.7489149253964208,8.543854530763529,-1.3806108655319735,-2.967929711239394,-9.249076622178526,-3.1828197675750114,13.224024236411148,-3.1035784582155514,2.3567349606481076,13.881189525121078,4.232186419905288,-3.750670436630711,1.8906702852518218,-0.20278565748675195,-9.998409024727374,-5.909673018329828,0.1916759214717266,-9.808408634228703,-6.4192570920343766,6.114163557348931,15.12738418381675,2.0072429331426322,14.492568320216785,7.942331702629352,-2.7902241339030693,2.82422836637579,8.860245704531655,6.07625665257257,4.167715677222142,-5.622407843788441,-4.568523800379351,12.388331437874044,6.326672044290274,6.714983993643101,0.9344576727542716,-0.8803718395924707,-1.9791736061977454,-2.142475535541389,-1.310568280060702,2.8094124359511983,-1.207370188379686,6.212897528424788,-0.9208040576789004,-8.261228543590665,0.9197195027655033,1.844387716568947,0.13422057046388905,-4.738495591097528,0.05843324164215895,-3.121799322082874,1.2974451185049918,-1.9590281547650568,1.9377332634000861,-2.991378870320962,-3.0192865629451906,4.057025445468243,0.013853040822171791,-0.6218695518382753,-0.7180233344256557,-0.6084704172331572,-0.5024536873129415,0.9949658423709626,-0.3330741556638902,1.3527318131104273,-1.562965650674391,-2.97460929402458,0.528399599988921,-3.2210102597604653,-1.2418998156891004,-0.6391277119564963,-0.21489917329363087,1.8136190024432866,1.664137689706838,-1.6734267417400106,0.5096510395018449,-0.11658826234943813,-1.2281330071060328,-1.362514470200314,-0.6189634488438558,-1.4612689831044858,-1.815452601105986,0.998426155619285,0.4451229713699386,1.110251405497152,-0.9262301235196949,-1,0
2.076374153351265,2.8759765010611846,3.5714284383196038,-2.224758764693569,1.7992845861163504,3.5292901809780295,-2.443581596467121,2.6366880212802757,1.4024016271997635,1.7044735530586956,1.5619186138349392,1.7362202956551225,-2.0576470724782743,0.8164722267913849,-1.7230365568734798,-1.4841168842215138,-1.555406560328767,-0.6458652827457468,1.2526274357728597,-1.3567782957724768,-1.0397159642941214,-0.07216355602307596,0.6451925761922662,-1.5258812183277253,0.016809737539946912,1.3487407733512424,0.2765472806647688,1.1119286742385779,-2.5423708626633448,1.016039829751553,0.16942444953647934,-2.176805654102773,-0.5142974150044168,-1.5101880886510877,5.238247636921671,-0.948342472386618,-1.7428732894568855,-0.741044372132339,3.8681395880355747,0.9389402391930146,0.1853980908258155,-0.5523122230271049,-1.7045098856043197,0.2358247784617218,2.9740505380509776,1.641835091273422,-2.231400540308542,4.13847917897207,3.0311275057844185,2.236478703197442,0.5663281283570852,-2.5007118141149545,0.4694439414143259,1.2064874277970477,0.36773470474154607,-1.3012098164214998,2.336232884613736,-1.1786701470306302,1.2741880394492329,0.6218331475239887,0.2630665518623731,-1.3068738265168964,-2.597244555240471,-0.5369348097474409,-2.566038972845662,2.4050925269106442,1.3935428994145207,0.05425414973981556,1.272749138843911,-0.8697376980630077,0.13974002095505614,2.6469890896164046,0.20574941318123552,0.2601600058947153,-0.8354725595456451,3.6609563624102552,-0.5020432820433749,1.1317192665758116,-1.5616084220505058,-0.7000226838320476,0.017249418143812405,-1.8413405675292838,0.6120540362200326,-0.83534075061897,-1.7275740300244582,0.9846572754643272,-1.7553974018807836,-0.28003588688019365,0.4503638371571545,0.1349819069904342,0.020367439887510233,-1.3500733405127237,-1.6708471858139293,0.2802312875318319,-0.2425873996654771,1.4999135273267,1.1175632769620145,0.33940768576274544,1.2955874275851276,0.3912334513188753,-0.31008892395533144,1.2047266395264753,-0.2545965037936973,-1.3017225031429196,0.5018085234429936,-1.204612484668195,0.7809040222457814,-0.3393197427987115,-0.1466208108316927,-1,0
-1.74705248030757,4.526117533196177,2.856922315036806,-1.4441797670256828,0.4588471938021698,-1.4052336423130767,-2.996511377134273,-0.09572830578002245,-0.23123498757013639,-0.026288542257965022,-0.9702978186367947,-0.2250214792917357,0.8315809330873704,0.00682071080174972,0.7529022369936723,0.9261320348515462,-2.4377253911616803,1.232944993911798,0.968450712449473,1.7815992288287263,1.104737825290741,0.04575732924884868,-0.08435726111823313,0.47331161286876583,-1.29090013345323,-0.7995599837931823,0.70056264699498,-1.0042732602295747,-0.9257648454562909,0.3818572505808048,-0.36716131984699135,-0.8684358286146062,0.07960973724244252,1.6769533513174075,2.0930813615784674,-0.42896174847530505,-1.0512611017579447,3.9165859724128036,-0.7603682382650946,0.13474097189651155,-3.871345070322048,1.5707518477430242,-0.6577489891599467,1.9496761029719507,0.7571208025252947,-1.715679964217406,0.9262482907872585,-0.37745957467232927,-1.6683215524666617,-1.13987734547994,0.4436946364238267,-0.5091843795200492,1.1553501720041244,0.7625939115899257,-0.5829835971707819,-0.9548753012456865,-1.4180507344745097,0.1358731756376745,0.04323025253458194,0.03130509374531935,0.00567532263595062,-3.2776276075227435,-1.1448822467349176,0.7010359328767606,-0.5540720022782537,-1.1832425773614483,0.15038758343232422,-0.14284064967621724,1.1282786480999383,0.015834116030777882,0.9161900469826505,-0.28189091916033643,1.6979548362483112,1.040686154858433,-0.8005285331387315,-0.5306177550473964,0.11674220295990287,1.4705897836772832,1.7156445295240577,-1.2282864649154708,0.7497680321375059,-1.3128035889146268,-0.8582761599355595,-2.289456519632669,0.5342045060222147,0.6418344308470595,2.1203147436338936,2.2927147724059638,-0.40165000308894305,1.9094851221962785,0.7358303181052138,-0.8638846656823513,1.0856203425940882,0.7509991540698082,1.4904345707284596,0.13640407324610487,0.5835731907005925,0.9929529851954557,-1.253504686987669,-1.4819418813229244,-0.5562742071962716,0.41675902918989083,0.08789894029738557,-0.5245553308499429,0.10255281697574728,0.8758790738105211,0.031158475527356417,-0.7296327680988036,0.36311362513207474,-1,0
1.2920256987030614,2.0116933572530518,4.730453152343159,-2.3791084546481605,0.4191236946549956,1.4352438130390306,-2.4463630480052676,1.4276572155373315,3.7413042716322673,-1.0083746134878222,2.8154515611239406,4.397487853200944,-1.5017647056983858,-1.46350941905443,1.5522396376991394,-0.4733862774016912,0.003673641388422844,-0.2232156920943181,-1.1288899315210918,-2.035182847414621,-1.2846110769513523,1.2051435777688013,-1.7010019615249594,-3.2867715146606957,0.6459848692329109,1.6509406311465715,1.2057173355512558,-2.221069742596247,-0.4662171927279009,-1.5831212352186186,4.7729064511741255,-0.7631791924204054,1.6029828943541375,0.6060841034811183,1.66888891387373,0.40657096558880385,-0.8887013423871825,-0.65759092490026,-1.4607635068730809,3.5892837131958073,-1.3717984432779207,-4.765173250771868,1.0780906148240719,-3.0639645465336387,-2.1074553126412106,-0.35558392436465824,-0.799405729689652,-1.5902115262601868,0.6320954290340645,4.093433244515047,-1.459919388703186,-3.2923617902261832,1.6016155645411607,2.412826365858569,-3.273314233385542,0.671614328239016,-0.8652204749481198,0.6376801798193615,-0.6470200305318695,0.45139844813610075,-0.22390214492118873,0.9318143580295514,-0.5677624794707357,0.8178358128147214,-0.09292235334094759,0.9883616497471877,1.1458434892896314,0.8967079153490476,1.2580958509444755,-1.8995677421864552,-0.469996696377759,1.3435433538560595,2.5286941306840847,0.6038925268609493,-1.5283197339158638,0.5698228202587303,1.562829126343616,0.7582393639398536,-0.7400510432137326,0.19555806630122138,-1.1848584729217446,-0.1303381030630367,-0.5891696946307807,0.46176771021338886,0.4390720974132617,-0.7754965877210974,-0.29660346464010584,0.17935735031308314,-1.8630377476329225,-0.700614149456385,-1.6063428501673078,0.7619069159782756,0.15483272499362583,0.5986526261916078,0.036170917832614745,1.5986288964534534,0.3300606433480364,2.770769363254343,-0.8537727743637269,1.0228739792705084,2.188304530565945,0.10593208738918965,0.2151992503420103,0.5310635883769871,0.916460432021724,-0.38677858348585265,1.9630579438278135,1.191170479186668,1.394366169699193,-1,0
-0.4717892088415702,19.14285028937314,-3.4902635210752955,3.586411598098212,0.45187521814461035,2.5537908644399554,-0.6206860608030249,2.823404610545008,5.964395890988969,3.3576945469887365,1.1064954848948247,-0.23595111333837118,-0.8271204877908475,-0.9136120398990921,-1.0121557424018683,-2.3241217802827867,0.5680325654441923,-0.8476713982195808,-1.0973599043460152,-1.2377969365120942,1.9961006939421364,-0.9786842460236469,-1.1281072227337747,-0.1978415246794679,1.812039021804216,1.964677165004169,-1.2887103854955135,-0.5232649167420118,-1.2669068427375703,1.6808824473013206,1.6044032194916427,0.9527768517189833,-3.0526011403175826,1.3367379259403653,3.1001844000317464,0.8937120371559221,1.003290848978591,0.025628050885913026,1.6666063020390558,2.7783249129681593,1.1748954929193975,0.09370841983896226,-1.1830438711741869,0.9515265065505112,1.0015818167604946,2.1841816190627337,-2.2158244690578592,-1.120197072601819,1.823220942679405,-1.2102633607236195,1.4851745393072928,-1.3215696598925326,-0.14225938449254869,2.718609332226851,-2.1292118451901683,-0.4826601786859924,0.6707725738803132,2.69119925027712,1.4152326394961499,-1.271624928679143,-0.0015756331908166536,0.054505884198723195,-1.802553836078117,1.1264080147895554,0.08202545545014182,0.7264028533933663,0.8943122764792186,-0.48160372211816466,2.438894718421558,-2.006353287848511,0.012302304375822913,1.2541735615355394,2.6324836125908857,0.8819310499722083,0.7287917378489458,1.1351571096746467,1.57787746228699,1.387684107513539,-0.9154740399364271,-0.9777925248639397,0.8253769735760458,-0.989037145497817,0.5915224256079179,-0.9693066723722332,0.33639242796157715,0.47289008862385196,0.0815022054690763,-0.8302761257654031,-1.6175288091221596,1.9721033052176364,0.7970666030621099,-2.0559732108301523,-0.8655659999747152,0.369666366647806,-0.6811664998043011,1.2361860112027923,0.8538653435217597,0.054175826515717604,-0.35487857290713803,0.3217689891557672,-0.9902211269838588,0.7068825438704028,-0.29514525491673993,-0.30029372746684213,0.8943272141862919,-1.2124816191161298,1.7951905545653222,-0.15368704718176746,1.4916035821757072,-1,0
1.3031574136963306,4.006102283708531,5.711244622560663,-2.977964510617753,1.0533654120516318,2.4814022192718777,-2.445406305140243,3.881777013021431,3.855475835177146,-2.143684753406223,3.6070444387384173,1.637197561427117,-2.4920733939871327,-0.9646614281585612,-1.593500497634434,-0.3863653903056734,0.664526120921892,-0.7554121699271269,-1.3098641388221235,0.17941430343616968,-0.27174791726037206,0.3859121125476365,-0.06276436813964292,-3.2475966435891777,-0.1292676819159944,2.621233144201723,-0.35960713589592186,-2.0761153502539775,-1.2663573410894917,0.09185027147366125,1.2060994701768348,1.1776752812821702,0.40340512554733976,2.102661183543043,2.6815527783652846,2.731403254699854,-1.8747164867463142,-0.844168207048067,0.05167646071930894,1.7235708256409923,-2.3035373125619945,0.053545386037361344,-0.5614289107130307,-1.8638136270520607,0.06741493270397897,-2.26563766323042,-0.7041439272087427,-0.06940197225970478,0.4332910371231081,1.8714432329162651,-0.18226379213439337,-2.5433088369242407,1.1860010167613195,1.4206155299248686,-3.197324666648532,-0.11095324608571742,-1.3622539532146605,1.168147809086457,-0.5334404947965918,1.9145644493641505,0.4624376474776055,-1.2210465993724686,-1.4884852273981877,-0.02516333853783778,-0.8191982173737632,2.151151197067844,0.34087731957196454,1.4845436579617999,-0.28503761231267094,-1.015088671312188,0.3180331332922141,0.7252155884190701,1.6377063642990028,1.6487803404535275,0.8436774338074088,-0.46622953428547703,1.3700709649944154,1.1083718808208955,-0.9073251865259077,1.403354020097022,-0.7500108260084266,-0.3100799072357569,-0.4799636989392991,-0.8126619004198873,0.07470320014579948,-0.19494774034867718,0.32171891518873,0.2600778702486024,-2.850799820090808,1.7477956987731937,1.0153116872754318,0.42439207879660845,0.357051494043226,-0.4995144737759059,1.042703718549097,0.9344379109378846,-0.9011929226345129,2.837174532959382,-1.1427132972425096,0.9624550755509524,0.1288160724705342,0.7093019713558492,-0.7087628670478663,-0.5732594789723265,-1.3182700271429402,1.695422539836066,1.5983091054422567,-0.03877592257523358,1.4447937571855076,-1,0
